weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,no_of_rounds_3,no_of_rounds_4,no_of_rounds_5,title_bout,Winner,B_current_lose_streak,B_age_ratio,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_ratio,B_Reach_ratio,B_Weight_ratio,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,False,1,0.16666666666666666,0.3896774193548387,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944762897342362,0.3485714285714283,0.4268204758471521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.16258064516129034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029582134414812,0.3396744100969453,0.4268204758471521,0.14285714285714285,0.0,0.125,0.14285714285714285,0.1375,0.0,0.0,0.0,0.1,0.0,0.15384615384615385,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.2396313364055298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567483064095883,0.6316078287909268,0.4268204758471521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False,0,0.0,0.2761290322580645,0.25,0.1875,0.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.5,0.13043478260869565,0.43647431104666534,0.6333951762523182,0.3020696382374146,0.0,0.0625,0.4375,0.07142857142857142,0.4375,0.3125,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.16666666666666666,0.28145161290322573,0.0,0.1875,0.3076923076923077,0.36000000000000004,0.0625,0.0,0.0,0.4,0.18181818181818182,0.0,0.5,0.30434782608695654,0.39324052706022394,0.3831168831168825,0.3020696382374146,0.2857142857142857,0.0,0.375,0.5,0.6875,0.125,0.0,0.4,0.6000000000000001,0.4545454545454546,0.0,0.0,0.65
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.39065628476084535,0.08333333333333333,0.125,0.07692307692307693,0.16,0.0625,0.0,0.2,0.0,0.09090909090909091,0.09090909090909091,0.0,0.13043478260869565,0.6272115933397844,0.5064935064935061,0.3220913776068788,0.0,0.0625,0.1875,0.07142857142857142,0.15000000000000002,0.125,0.0,0.0,0.1,0.2727272727272727,0.0,0.0,0.2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0.0,0.4493882091212458,0.16666666666666666,0.125,0.15384615384615385,0.10666666666666667,0.0,0.0,0.0,0.1,0.0,0.09090909090909091,0.0,0.08695652173913043,0.4809796769150596,0.548794063079777,0.3020696382374146,0.14285714285714285,0.0,0.3125,0.3571428571428571,0.4625,0.0,0.0,0.0,0.6000000000000001,0.09090909090909091,0.15384615384615385,0.0,0.45
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,1,0.16666666666666666,0.10810810810810811,0.0,0.0625,0.07692307692307693,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.4809796769150596,0.4253691513965485,0.4268204758471521,0.42857142857142855,0.0,0.375,0.6428571428571428,0.525,0.0,0.0,0.2,0.2,0.4545454545454546,0.15384615384615385,0.0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.5387096774193546,0.08333333333333333,0.125,0.07692307692307693,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.13043478260869565,0.4809796769150596,0.5064935064935061,0.4268204758471521,0.0,0.0625,0.1875,0.07142857142857142,0.1125,0.0,0.0,0.0,0.1,0.18181818181818182,0.07692307692307693,0.0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.02580645161290318,0.0,0.0625,0.07692307692307693,0.08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3474635793098755,0.30642330642330595,0.3293140740372422,0.14285714285714285,0.0,0.0625,0.14285714285714285,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.05
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.11797235023041475,0.0,0.0625,0.15384615384615385,0.12000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4383287012911814,0.42753246753246676,0.4268204758471521,0.42857142857142855,0.0,0.0,0.21428571428571427,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.278876170655567,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282238345292014,0.5513577331759154,0.3220913776068788,0.42857142857142855,0.0,0.125,0.3571428571428571,0.225,0.0,0.0,0.0,0.1,0.09090909090909091,0.07692307692307693,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,False,0,0.0,0.30255839822024466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.4253691513965485,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.07142857142857142,0.07500000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.28387096774193543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224779234680219,0.6233766233766231,0.28888459035996283,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False,0,0.0,0.44370447450572303,0.25,0.1875,0.23076923076923078,0.26666666666666666,0.0,0.0,0.2,0.2,0.09090909090909091,0.0,0.0,0.17391304347826086,0.35976111461561633,0.3214285714285712,0.22063506368661367,0.0,0.125,0.1875,0.07142857142857142,0.17500000000000002,0.0,0.0,0.0,0.30000000000000004,0.18181818181818182,0.0,0.0,0.25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,True,1,0.0,0.09364055299539165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230463925988849,0.5834036093776351,0.4268204758471521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,True,1,0.0,0.29316129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4383287012911814,0.38805194805194754,0.3121845710165827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0.0,0.19569892473118278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5651131082827101,0.5887445887445888,0.3020696382374146,0.2857142857142857,0.0,0.3125,0.42857142857142855,0.5625,0.0625,0.0,0.0,0.5,0.09090909090909091,0.46153846153846156,0.0,0.6000000000000001
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.304516129032258,0.08333333333333333,0.0625,0.15384615384615385,0.17333333333333334,0.0,0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.13043478260869565,0.5268135611675855,0.548794063079777,0.4268204758471521,0.0,0.0625,0.1875,0.07142857142857142,0.1,0.0625,0.0,0.0,0.1,0.18181818181818182,0.07692307692307693,0.0,0.2
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.2360531309297912,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.5726474454201109,0.464788732394366,0.4268204758471521,0.0,0.125,0.125,0.07142857142857142,0.125,0.0,0.0,0.2,0.1,0.0,0.07692307692307693,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.45591397849462356,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.043478260869565216,0.3512245961438243,0.38480697384806994,0.33560480963788164,0.0,0.125,0.125,0.0,0.07500000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.3096774193548387,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.4253691513965485,0.4268204758471521,0.14285714285714285,0.0,0.125,0.42857142857142855,0.325,0.0,0.0,0.0,0.30000000000000004,0.09090909090909091,0.07692307692307693,0.0,0.25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.33192436040044493,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3103757744195468,0.26640926640926565,0.4268204758471521,0.0,0.0625,0.0625,0.0,0.037500000000000006,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.2761290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242313705054711,0.4253691513965485,0.3121845710165827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.42211981566820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230463925988849,0.38805194805194754,0.0468152893468714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.3612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670930250919831,0.7342657342657346,0.4268204758471521,0.14285714285714285,0.0,0.0,0.07142857142857142,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False,1,0.16666666666666666,0.17204301075268813,0.0,0.0625,0.07692307692307693,0.10666666666666667,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.5662816281628165,0.6709956709956706,0.4268204758471521,0.14285714285714285,0.0,0.25,0.2857142857142857,0.3125,0.0,0.0,0.2,0.30000000000000004,0.36363636363636365,0.0,0.0,0.4
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.3080645161290322,0.08333333333333333,0.1875,0.38461538461538464,0.32,0.0625,0.0,0.2,0.30000000000000004,0.18181818181818182,0.18181818181818182,0.0,0.34782608695652173,0.44003474031613665,0.4305694305694301,0.28888459035996283,0.14285714285714285,0.0,0.375,0.07142857142857142,0.23750000000000002,0.0,0.0,0.2,0.30000000000000004,0.0,0.15384615384615385,0.0,0.30000000000000004
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.26302729528535973,0.08333333333333333,0.0625,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.2841290201894675,0.46803845505144137,0.3121845710165827,0.0,0.1875,0.1875,0.0,0.07500000000000001,0.0,0.0,0.0,0.1,0.09090909090909091,0.07692307692307693,0.0,0.15000000000000002
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.16899063475546294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659001140388638,0.7210615471485036,0.4268204758471521,0.0,0.0625,0.0625,0.0,0.037500000000000006,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0.16666666666666666,0.21935483870967742,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740363510035209,0.6859504132231407,0.4268204758471521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.14838709677419348,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3214539499062683,0.43153049482163386,0.4268204758471521,0.0,0.0625,0.0625,0.07142857142857142,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.05
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.0,0.416233090530697,0.08333333333333333,0.125,0.23076923076923078,0.22666666666666668,0.0,0.0,0.2,0.2,0.09090909090909091,0.0,0.0,0.17391304347826086,0.6205646880477516,0.7308146399055491,0.5399279019466474,0.0,0.0625,0.0625,0.21428571428571427,0.1625,0.0,0.0,0.0,0.2,0.0,0.07692307692307693,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.0,0.29820788530465947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.42753246753246676,0.4268204758471521,0.42857142857142855,0.0,0.0,0.21428571428571427,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.3333333333333333,0.5316129032258062,0.0,0.0625,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4809796769150596,0.5923207227555052,0.4268204758471521,0.2857142857142857,0.0,0.0625,0.21428571428571427,0.15000000000000002,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.5093969144460028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809796769150596,0.5449485579355704,0.43860249939918283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True,1,0.0,0.39283154121863784,0.08333333333333333,0.25,0.15384615384615385,0.18666666666666668,0.0625,0.0,0.0,0.2,0.18181818181818182,0.09090909090909091,0.0,0.21739130434782608,0.4809796769150596,0.3795918367346931,0.3220913776068788,0.0,0.4375,0.4375,0.0,0.23750000000000002,0.25,0.0,0.0,0.30000000000000004,0.18181818181818182,0.15384615384615385,0.0,0.35000000000000003
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.5559447004608294,0.08333333333333333,0.25,0.38461538461538464,0.45333333333333337,0.1875,0.0,0.4,0.30000000000000004,0.18181818181818182,0.0,0.0,0.30434782608695654,0.4809796769150596,0.5887445887445888,0.12600285324211136,0.0,0.1875,0.1875,0.0,0.08750000000000001,0.0,0.0,0.0,0.2,0.09090909090909091,0.0,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.16666666666666666,0.28145161290322573,0.0,0.375,0.23076923076923078,0.33333333333333337,0.0,0.0,0.2,0.2,0.36363636363636365,0.0,0.5,0.34782608695652173,0.3944762897342362,0.3864513864513861,0.4268204758471521,0.14285714285714285,0.0,0.1875,0.2857142857142857,0.3125,0.0625,0.0,0.2,0.2,0.36363636363636365,0.0,0.0,0.35000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.41806451612903217,0.16666666666666666,0.125,0.15384615384615385,0.14666666666666667,0.0,0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.13043478260869565,0.5268135611675855,0.5064935064935061,0.4268204758471521,0.0,0.25,0.25,0.14285714285714285,0.28750000000000003,0.0,0.0,0.6000000000000001,0.2,0.09090909090909091,0.0,0.0,0.30000000000000004
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.30255839822024466,0.0,0.0625,0.07692307692307693,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.7519388161726392,0.547619047619047,0.5636439751610576,0.2857142857142857,0.0,0.125,0.2857142857142857,0.2,0.0,0.0,0.2,0.0,0.09090909090909091,0.07692307692307693,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,0,0.0,0.6560794044665011,0.08333333333333333,0.125,0.15384615384615385,0.16,0.0,0.0,0.2,0.0,0.09090909090909091,0.18181818181818182,0.0,0.17391304347826086,0.3127128141797595,0.30909090909090864,0.3020696382374146,0.0,0.0625,0.125,0.07142857142857142,0.08750000000000001,0.0625,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.41806451612903217,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.3512245961438243,0.11688311688311614,0.33560480963788164,0.0,0.0625,0.1875,0.07142857142857142,0.1125,0.0625,0.0,0.0,0.1,0.09090909090909091,0.07692307692307693,0.5,0.2
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.39283154121863784,0.08333333333333333,0.0625,0.15384615384615385,0.10666666666666667,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4809796769150596,0.6333951762523182,0.4268204758471521,0.0,0.1875,0.1875,0.07142857142857142,0.125,0.0625,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.15000000000000002
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.2861480075901327,0.08333333333333333,0.0625,0.07692307692307693,0.05333333333333334,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.35477952986358474,0.38805194805194754,0.4268204758471521,0.0,0.0625,0.0625,0.21428571428571427,0.21250000000000002,0.0,0.0,0.0,0.2,0.09090909090909091,0.0,0.0,0.15000000000000002
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.0,0.2396313364055298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261395334579895,0.639077340569878,0.3293140740372422,0.14285714285714285,0.0,0.0625,0.21428571428571427,0.125,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.39535483870967736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144957745202433,0.4653679653679652,0.5636439751610576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False,0,0.0,0.25806451612903214,0.08333333333333333,0.0625,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.17391304347826086,0.4809796769150596,0.4670129870129869,0.4268204758471521,0.0,0.375,0.375,0.3571428571428571,0.42500000000000004,0.0,0.0,0.0,0.2,0.7272727272727273,0.07692307692307693,0.0,0.55
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.18595825426944956,0.0,0.0625,0.15384615384615385,0.12000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4809796769150596,0.46593132894502753,0.3121845710165827,0.2857142857142857,0.0,0.3125,0.21428571428571427,0.25,0.0,0.0,0.2,0.2,0.18181818181818182,0.0,0.0,0.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,1,0.0,0.4634838709677419,0.08333333333333333,0.125,0.15384615384615385,0.2,0.0,0.0,0.2,0.1,0.18181818181818182,0.0,0.0,0.17391304347826086,0.39324052706022394,0.5481982805926462,0.4268204758471521,0.0,0.0625,0.125,0.14285714285714285,0.125,0.0,0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.15000000000000002
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.3333333333333333,0.4923076923076921,0.0,0.125,0.15384615384615385,0.13333333333333333,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.08695652173913043,0.44003474031613665,0.3214285714285712,0.4268204758471521,0.0,0.0625,0.0625,0.14285714285714285,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.0,0.3612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001673020487644,0.28715728715728694,0.3307858687815428,0.0,0.125,0.125,0.07142857142857142,0.08750000000000001,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.0,0.09516129032258058,0.08333333333333333,0.0625,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.7734435097645096,0.741496598639455,0.5399279019466474,0.0,0.125,0.1875,0.21428571428571427,0.325,0.0,0.0,0.2,0.4,0.09090909090909091,0.0,0.0,0.30000000000000004
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.3096774193548387,0.0,0.1875,0.3076923076923077,0.32,0.0,0.0,0.0,0.4,0.0,0.09090909090909091,0.0,0.21739130434782608,0.4389129612312348,0.46803845505144137,0.28888459035996283,0.14285714285714285,0.0,0.1875,0.5,0.41250000000000003,0.0625,0.0,0.2,0.1,0.18181818181818182,0.3076923076923077,0.0,0.4
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0.16666666666666666,0.4723702664796633,0.0,0.0,0.07692307692307693,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282238345292014,0.5513577331759154,0.4268204758471521,0.0,0.0625,0.0625,0.0,0.025,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,False,1,0.0,0.3329032258064516,0.08333333333333333,0.0625,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.043478260869565216,0.5242313705054711,0.5876178615904641,0.7004674744749635,0.0,0.0625,0.0625,0.0,0.037500000000000006,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.0,0.5374860956618465,0.08333333333333333,0.0625,0.07692307692307693,0.08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.043478260869565216,0.4809796769150596,0.5923207227555052,0.4268204758471521,0.0,0.0625,0.125,0.21428571428571427,0.1875,0.0625,0.0,0.2,0.0,0.18181818181818182,0.0,0.0,0.15000000000000002
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.25806451612903214,0.0,0.25,0.38461538461538464,0.4666666666666667,0.0,0.0,0.2,0.5,0.09090909090909091,0.09090909090909091,0.0,0.34782608695652173,0.6227121497574859,0.5506881178522969,0.636278672327699,0.14285714285714285,0.0,0.125,0.42857142857142855,0.28750000000000003,0.0625,0.0,0.0,0.2,0.0,0.15384615384615385,0.0,0.2
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,0,0.16666666666666666,0.17499999999999993,0.0,0.0,0.07692307692307693,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712993900009198,0.6333951762523182,0.4268204758471521,0.14285714285714285,0.0,0.0625,0.14285714285714285,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,False,1,0.16666666666666666,0.06072106261859578,0.0,0.0,0.07692307692307693,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699904086518495,0.5899030546917867,0.4268204758471521,0.14285714285714285,0.0,0.0,0.07142857142857142,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True,0,0.0,0.6233250620347394,0.41666666666666663,0.3125,0.0,0.10666666666666667,0.0,0.0,0.0,0.1,0.09090909090909091,0.18181818181818182,0.5,0.21739130434782608,0.4001673020487644,0.22448979591836649,0.4268204758471521,0.0,0.625,0.625,0.07142857142857142,0.4625,0.4375,0.0,0.0,0.4,0.36363636363636365,0.38461538461538464,0.0,0.65
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,1,0.16666666666666666,0.39065628476084535,0.0,0.1875,0.3076923076923077,0.25333333333333335,0.0,0.0,0.0,0.1,0.5454545454545454,0.0,0.0,0.30434782608695654,0.4809796769150596,0.4690120006575702,0.4268204758471521,0.0,0.1875,0.3125,0.14285714285714285,0.325,0.0,0.0,0.0,0.5,0.0,0.23076923076923078,0.0,0.4
