date,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
2018-12-08,Blue,False,Welterweight,3,1.0,0.0,0.0,4.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,Switch,180.34,182.88,170.0,0.0,2.0,0.0,3.0,4.0,28.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,Orthodox,180.34,193.04,170.0,30.0,30.0
2018-12-08,Red,False,Featherweight,3,1.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Orthodox,170.18,177.8,145.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,185.42,145.0,31.0,27.0
2018-12-08,Blue,False,Light Heavyweight,3,0.0,2.0,0.0,4.0,5.0,27.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,11.0,Orthodox,187.96,193.04,205.0,2.0,0.0,0.0,3.0,4.0,19.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,Orthodox,185.42,200.66,205.0,34.0,38.0
2018-12-08,Blue,False,Women's Strawweight,3,0.0,3.0,0.0,3.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Orthodox,165.1,162.56,115.0,0.0,1.0,0.0,2.0,3.0,24.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,Orthodox,162.56,160.02,115.0,33.0,30.0
2018-12-08,Blue,False,Lightweight,3,1.0,0.0,0.0,3.0,3.0,19.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,Orthodox,177.8,180.34,155.0,1.0,0.0,0.0,4.0,3.0,26.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,7.0,Southpaw,175.26,177.8,155.0,32.0,29.0
2018-12-08,Blue,False,Women's Flyweight,3,0.0,2.0,0.0,2.0,6.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,Orthodox,167.64,167.64,125.0,0.0,3.0,0.0,3.0,1.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,Orthodox,175.26,172.72,125.0,32.0,29.0
2018-12-08,Red,False,Middleweight,3,1.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,185.42,190.5,185.0,0.0,2.0,0.0,3.0,2.0,25.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,Orthodox,185.42,190.5,185.0,31.0,30.0
2018-12-08,Red,False,Bantamweight,3,2.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,170.18,175.26,135.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,167.64,162.56,135.0,31.0,26.0
2018-12-08,Blue,False,Welterweight,3,4.0,0.0,0.0,1.0,5.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,187.96,187.96,170.0,1.0,0.0,0.0,3.0,3.0,19.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,Orthodox,177.8,180.34,170.0,29.0,32.0
2018-12-08,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,180.34,180.34,155.0,0.0,2.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Orthodox,175.26,187.96,155.0,27.0,33.0
2018-12-08,Blue,False,Light Heavyweight,3,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,193.04,198.12,205.0,0.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Orthodox,182.88,190.5,205.0,26.0,28.0
2018-12-01,Red,False,Heavyweight,5,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Southpaw,187.96,190.5,264.0,0.0,1.0,0.0,9.0,4.0,47.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,13.0,Orthodox,193.04,195.58,238.0,25.0,34.0
2018-12-01,Red,False,Light Heavyweight,3,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Orthodox,190.5,200.66,205.0,1.0,0.0,0.0,3.0,9.0,45.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,9.0,Orthodox,185.42,193.04,205.0,27.0,37.0
2018-12-01,Blue,False,Heavyweight,3,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Southpaw,185.42,198.12,264.0,2.0,0.0,0.0,4.0,9.0,43.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0,Orthodox,177.8,182.88,265.0,31.0,44.0
2018-12-01,Blue,False,Welterweight,3,0.0,2.0,0.0,3.0,4.0,26.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,6.0,Orthodox,182.88,185.42,170.0,0.0,3.0,0.0,3.0,3.0,22.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,7.0,Orthodox,180.34,185.42,170.0,28.0,24.0
2018-12-01,Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,180.34,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,170.18,145.0,25.0,26.0
2018-12-01,Red,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,190.5,193.04,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,187.96,205.0,31.0,22.0
2018-12-01,Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,177.8,170.0,0.0,1.0,0.0,4.0,6.0,52.0,1.0,0.0,2.0,7.0,4.0,0.0,1.0,14.0,Southpaw,187.96,190.5,170.0,34.0,37.0
2018-12-01,Red,False,Flyweight,3,1.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,Switch,165.1,165.1,125.0,3.0,0.0,0.0,3.0,5.0,28.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,Southpaw,162.56,165.1,125.0,30.0,33.0
2018-12-01,Red,False,Welterweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,182.88,170.0,1.0,0.0,0.0,1.0,6.0,26.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,Southpaw,180.34,185.42,170.0,29.0,34.0
2018-12-01,Blue,False,Flyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,175.26,125.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,165.1,170.18,125.0,25.0,26.0
2018-12-01,Blue,False,Lightweight,3,2.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,180.34,155.0,2.0,0.0,0.0,1.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,170.18,170.18,155.0,28.0,37.0
2018-12-01,Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,187.96,187.96,155.0,27.0,23.0
2018-11-30,Blue,False,Welterweight,5,0.0,8.0,0.0,8.0,0.0,23.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,8.0,Switch,182.88,193.04,170.0,1.0,0.0,0.0,5.0,8.0,69.0,4.0,0.0,0.0,10.0,4.0,3.0,0.0,17.0,Southpaw,172.72,177.8,170.0,31.0,34.0
2018-11-30,Red,True,Heavyweight,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,190.5,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,193.04,208.28,250.0,29.0,38.0
2018-11-30,Blue,True,Women's Featherweight,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.34,182.88,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,172.72,145.0,27.0,26.0
2018-11-30,Red,False,Bantamweight,3,1.0,0.0,0.0,2.0,3.0,25.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,Orthodox,172.72,172.72,135.0,0.0,1.0,0.0,4.0,4.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,Orthodox,167.64,165.1,135.0,34.0,32.0
2018-11-30,Blue,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,185.0,0.0,2.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,182.88,187.96,185.0,21.0,27.0
2018-11-30,Blue,False,Women's Flyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,170.18,125.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Orthodox,170.18,182.88,125.0,34.0,29.0
2018-11-30,Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,185.42,145.0,0.0,1.0,0.0,2.0,2.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,Southpaw,182.88,177.8,145.0,30.0,29.0
2018-11-30,Red,False,Flyweight,3,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,167.64,165.1,135.0,1.0,0.0,0.0,6.0,3.0,39.0,2.0,0.0,1.0,7.0,3.0,1.0,0.0,12.0,Southpaw,162.56,165.1,125.0,26.0,34.0
2018-11-30,Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,190.5,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200.66,208.28,258.0,34.0,32.0
2018-11-30,Blue,False,Women's Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,180.34,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,167.64,145.0,26.0,25.0
2018-11-30,Red,False,Lightweight,3,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,177.8,177.8,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,185.42,155.0,31.0,24.0
2018-11-30,Red,False,Welterweight,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,185.42,195.58,170.0,2.0,0.0,0.0,4.0,8.0,40.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,9.0,Orthodox,187.96,190.5,170.0,35.0,34.0
2018-11-30,Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,175.26,135.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,170.18,170.18,135.0,27.0,31.0
2018-11-24,Blue,False,Heavyweight,5,2.0,0.0,0.0,6.0,2.0,16.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,Orthodox,193.04,210.82,250.0,0.0,4.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,Orthodox,193.04,203.2,265.0,32.0,27.0
2018-11-24,Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,213.36,257.0,2.0,0.0,0.0,4.0,6.0,28.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,8.0,Orthodox,193.04,203.2,265.0,26.0,38.0
2018-11-24,Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,177.8,135.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,172.72,170.18,135.0,28.0,20.0
2018-11-24,Red,False,Welterweight,3,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,170.0,0.0,1.0,0.0,3.0,3.0,20.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,Orthodox,182.88,180.34,170.0,28.0,30.0
2018-11-24,Blue,False,Welterweight,3,1.0,0.0,0.0,2.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,Orthodox,180.34,182.88,170.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,182.88,180.34,170.0,28.0,28.0
2018-11-24,Red,False,Women's Flyweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,165.1,170.18,125.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,167.64,125.0,27.0,22.0
2018-11-24,Blue,False,Light Heavyweight,3,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,193.04,205.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,182.88,205.0,36.0,23.0
2018-11-24,Red,False,Women's Strawweight,3,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,160.02,160.02,115.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Switch,162.56,,115.0,36.0,29.0
2018-11-24,Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,135.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,167.64,182.88,135.0,30.0,25.0
2018-11-24,Red,False,Women's Strawweight,3,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,162.56,167.64,115.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,165.1,160.02,115.0,29.0,29.0
2018-11-24,Red,False,Middleweight,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,190.5,185.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,205.74,185.0,33.0,26.0
2018-11-24,Blue,False,Bantamweight,3,4.0,0.0,0.0,4.0,5.0,26.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,Orthodox,175.26,172.72,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,182.88,135.0,27.0,22.0
2018-11-17,Blue,False,Welterweight,5,0.0,6.0,0.0,6.0,2.0,21.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,Orthodox,182.88,185.42,170.0,0.0,2.0,0.0,7.0,5.0,48.0,0.0,0.0,1.0,7.0,5.0,1.0,0.0,14.0,Orthodox,190.5,203.2,170.0,32.0,31.0
2018-11-17,Red,False,Featherweight,3,1.0,0.0,0.0,6.0,5.0,48.0,0.0,0.0,2.0,8.0,3.0,1.0,0.0,14.0,Orthodox,177.8,180.34,145.0,2.0,0.0,0.0,4.0,5.0,31.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,Orthodox,172.72,180.34,145.0,34.0,36.0
2018-11-17,Blue,False,Light Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,195.58,208.28,205.0,0.0,1.0,0.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Southpaw,185.42,193.04,205.0,26.0,28.0
2018-11-17,Blue,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,182.88,185.0,0.0,2.0,0.0,3.0,4.0,28.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,9.0,Southpaw,185.42,198.12,185.0,30.0,33.0
2018-11-17,Blue,False,Bantamweight,3,0.0,1.0,0.0,3.0,4.0,23.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,Switch,172.72,177.8,135.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Southpaw,167.64,172.72,135.0,25.0,38.0
2018-11-17,Red,False,Women's Strawweight,3,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,172.72,170.18,115.0,1.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,Orthodox,162.56,162.56,115.0,29.0,31.0
2018-11-17,Red,False,Welterweight,3,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Orthodox,182.88,190.5,170.0,0.0,7.0,0.0,7.0,2.0,31.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,9.0,Orthodox,167.64,170.18,170.0,32.0,37.0
2018-11-17,Red,False,Flyweight,3,0.0,1.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,Southpaw,177.8,180.34,125.0,0.0,1.0,0.0,2.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,Orthodox,165.1,170.18,125.0,29.0,28.0
2018-11-17,Blue,False,Featherweight,3,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,182.88,145.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,180.34,,145.0,27.0,24.0
2018-11-17,Red,False,Welterweight,3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,182.88,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,180.34,170.0,30.0,25.0
2018-11-17,Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,177.8,,155.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,182.88,185.42,155.0,22.0,30.0
2018-11-17,Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,177.8,135.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,177.8,145.0,33.0,31.0
2018-11-10,Blue,False,Featherweight,5,1.0,0.0,0.0,6.0,1.0,20.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,,180.34,180.34,145.0,0.0,1.0,0.0,3.0,1.0,12.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,Orthodox,170.18,182.88,145.0,26.0,31.0
2018-11-10,Red,False,Welterweight,3,0.0,1.0,0.0,2.0,3.0,19.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,Orthodox,177.8,180.34,170.0,1.0,0.0,0.0,8.0,8.0,60.0,1.0,0.0,0.0,6.0,9.0,5.0,0.0,20.0,Orthodox,185.42,185.42,155.0,27.0,35.0
2018-11-10,Blue,False,Women's Bantamweight,3,0.0,3.0,0.0,3.0,1.0,12.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,Orthodox,175.26,180.34,135.0,1.0,0.0,0.0,4.0,3.0,26.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,6.0,Orthodox,170.18,170.18,135.0,34.0,30.0
2018-11-10,Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,177.8,155.0,3.0,0.0,0.0,5.0,5.0,27.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,8.0,Southpaw,177.8,182.88,155.0,23.0,29.0
2018-11-10,Red,False,Women's Strawweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,154.94,160.02,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,165.1,165.1,125.0,26.0,20.0
2018-11-10,Red,False,Lightweight,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,190.5,190.5,155.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,180.34,180.34,155.0,25.0,26.0
2018-11-10,Red,False,Women's Strawweight,3,1.0,0.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Switch,160.02,162.56,115.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,175.26,115.0,27.0,31.0
2018-11-10,Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,187.96,145.0,1.0,0.0,0.0,4.0,3.0,20.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,Orthodox,180.34,182.88,145.0,28.0,33.0
2018-11-10,Red,False,Lightweight,3,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Orthodox,175.26,182.88,155.0,0.0,2.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,167.64,177.8,155.0,32.0,32.0
2018-11-10,Red,False,Lightweight,3,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,185.42,187.96,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,193.04,155.0,29.0,25.0
2018-11-10,Blue,False,Flyweight,3,1.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,167.64,172.72,125.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Switch,167.64,175.26,125.0,27.0,24.0
2018-11-10,Red,False,Bantamweight,3,2.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,167.64,172.72,135.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,167.64,165.1,135.0,27.0,24.0
2018-11-03,Red,True,Heavyweight,5,0.0,3.0,0.0,6.0,3.0,34.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,12.0,Orthodox,190.5,200.66,260.0,0.0,2.0,0.0,4.0,2.0,34.0,7.0,0.0,1.0,3.0,3.0,3.0,0.0,10.0,Orthodox,180.34,182.88,235.0,33.0,39.0
2018-11-03,Blue,False,Middleweight,3,1.0,0.0,0.0,5.0,3.0,20.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,8.0,Orthodox,185.42,182.88,185.0,0.0,1.0,0.0,9.0,3.0,32.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,10.0,Orthodox,187.96,198.12,185.0,38.0,34.0
2018-11-03,Blue,False,Middleweight,3,2.0,0.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Switch,180.34,195.58,185.0,0.0,1.0,0.0,2.0,3.0,17.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Orthodox,185.42,198.12,185.0,34.0,37.0
2018-11-03,Red,False,Middleweight,3,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,182.88,185.42,185.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,185.42,187.96,205.0,28.0,28.0
2018-11-03,Blue,False,Middleweight,3,0.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Switch,193.04,203.2,185.0,1.0,0.0,0.0,5.0,4.0,21.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,9.0,Southpaw,185.42,195.58,185.0,29.0,34.0
